frame_index,file,split,refine_mode,candidate_label,sigma_x_lr_px,sigma_y_lr_px,angle_deg,initial_dx_px,initial_dy_px,delta_dx_px,delta_dy_px,refined_dx_px,refined_dy_px,band_mse,band_rms,full_mse,full_rms
5,20_0_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.9362801909446716,-2.7842750549316406,-0.2999998927116394,2.384185791015625e-07,0.6362802982330322,-2.7842748165130615,0.011066087545323513,0.10519547302675868,561.0717107511219,23.686952331423345
10,40_0_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.07685044407844543,-3.124619245529175,-0.1999998688697815,-0.2999999523162842,-0.12314942479133606,-3.424619197845459,0.011219382430388473,0.10592158623429161,556.7544582605539,23.595644900289415
15,8_2_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.9802868366241455,-1.973341703414917,1.7881393432617188e-07,-0.19999980926513672,0.9802870154380798,-2.1733415126800537,0.011532956104273377,0.10739160164683911,546.5587402753217,23.37859577210149
20,18_2_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,1.031713843345642,-1.9527846574783325,-0.4999999403953552,-0.49999988079071045,0.5317139029502869,-2.452784538269043,0.011448120884791161,0.10699589190614359,545.0258211038225,23.345788080590093
25,36_2_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.008372943848371506,-3.016270399093628,-0.1999998688697815,2.384185791015625e-07,-0.1916269212961197,-3.016270160675049,0.011423501259071248,0.10688078058786457,545.3638486685604,23.353026541940135
30,6_4_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,1.1034225225448608,-1.9179962873458862,-0.1999998688697815,1.1920928955078125e-07,0.9034226536750793,-1.9179961681365967,0.01134078854851168,0.10649313850437352,544.6617708664963,23.33798986345003
35,16_4_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.9050194025039673,-1.8875572681427002,-0.4999999403953552,-0.19999980926513672,0.40501946210861206,-2.087557077407837,0.011202897859789758,0.10584374265770159,544.04698568023,23.324814804843147
40,32_4_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.04465020075440407,-2.108454942703247,-0.1999998688697815,-0.5,-0.24465006589889526,-2.608454942703247,0.011117089488901905,0.10543760946124445,544.4224204887352,23.332861386652414
45,4_6_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.9707380533218384,-1.0665887594223022,-0.2999998927116394,-0.49999988079071045,0.670738160610199,-1.5665886402130127,0.011031624352557914,0.10503153979904281,545.3496737275735,23.352723047378728
50,18_6_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.7764182686805725,-1.819977879524231,-0.4999999403953552,-0.09999978542327881,0.2764183282852173,-1.9199776649475098,0.010890589642106888,0.10435798791710622,543.9819829751186,23.3234213393987
55,36_6_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.01558115053921938,-2.1181063652038574,-0.4999999403953552,-0.2999999523162842,-0.4844187796115875,-2.4181063175201416,0.010711170242443491,0.10349478364846941,544.4857850707126,23.334219187080432
60,6_8_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.8513438701629639,-1.0028952360153198,-0.2999998927116394,-0.29999983310699463,0.5513439774513245,-1.3028950691223145,0.010712495536508444,0.10350118615991048,543.3937266525029,23.310807078531255
65,16_8_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.1181880310177803,-1.0407357215881348,1.7881393432617188e-07,-0.5,0.11818820983171463,-1.5407357215881348,0.01050836762008397,0.10251032933360409,543.2540990613412,23.307811974986866
70,32_8_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.024648623540997505,-1.9973505735397339,-0.49999991059303284,1.1920928955078125e-07,-0.5246485471725464,-1.9973504543304443,0.010292641895110038,0.10145265839350903,543.0987941313931,23.304480130039227
75,4_10_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.9919145703315735,-0.9576637744903564,-0.4999999403953552,1.7881393432617188e-07,0.49191462993621826,-0.9576635956764221,0.010316438301068348,0.10156986906099834,543.0365191251198,23.30314397511889
80,14_10_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.005924808792769909,-0.9782330989837646,1.7881393432617188e-07,-0.19999980926513672,-0.005924629978835583,-1.1782329082489014,0.010103357913696983,0.1005154610679222,542.3634491807707,23.288697885042236
85,28_10_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.08480161428451538,-1.1135563850402832,-0.4999999403953552,-0.5,-0.5848015546798706,-1.6135563850402832,0.01002667836445207,0.10013330297384616,542.9445196267018,23.301169919699348
90,2_12_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.8444105386734009,-0.13967429101467133,-0.4999999403953552,-0.4999999403953552,0.34441059827804565,-0.6396742463111877,0.01011435604780473,0.10057015485622328,542.9725255784061,23.30177086786337
95,12_12_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.09496074914932251,-0.9431516528129578,1.7881393432617188e-07,1.7881393432617188e-07,-0.09496057033538818,-0.9431514739990234,0.00981924008076141,0.0990920787992734,542.5898563674633,23.293558259043706
100,24_12_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.11072377860546112,-0.9810933470726013,-0.4999999403953552,-0.2999998927116394,-0.6107237339019775,-1.2810932397842407,0.009694328155038767,0.09845977937736183,542.2655459943549,23.286595843840182
105,0_14_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.9452452659606934,-0.10187529027462006,-0.699999988079071,-0.2999998927116394,0.24524527788162231,-0.40187519788742065,0.009934188515687807,0.09967039939564709,542.6754560610003,23.295395597864406
110,10_14_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.024429475888609886,-0.09558230638504028,-0.2999998927116394,-0.4999999403953552,-0.27557042241096497,-0.5955822467803955,0.009620683181600217,0.09808508134064128,542.5893745908987,23.29354791762944
115,20_14_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.15215040743350983,-0.8644987940788269,-0.4999999403953552,1.7881393432617188e-07,-0.6521503329277039,-0.8644986152648926,0.009463270288339364,0.09727934152912099,541.3056107593884,23.265975388093842
120,40_14_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9957540035247803,-0.9697811007499695,-0.5,-0.4999999403953552,-1.4957540035247803,-1.4697810411453247,0.009658374713656236,0.09827703044789375,542.1385468781364,23.28386881250915
125,8_16_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.09301885217428207,-0.03425337374210358,-0.2999998927116394,-0.2999998927116394,-0.3930187523365021,-0.3342532515525818,0.009351947941687644,0.09670547007117872,542.3075758381411,23.28749827349733
130,20_16_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.7968875169754028,-0.05380817875266075,1.7881393432617188e-07,-0.49999991059303284,-0.7968873381614685,-0.5538080930709839,0.009143776141949955,0.09562309418728278,541.5136539269853,23.27044593313556
135,40_16_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0964303016662598,-0.9144416451454163,-0.5,-0.1999998688697815,-1.5964303016662598,-1.1144415140151978,0.00949571875980597,0.097445978674371,541.2686827359485,23.265181768813854
140,8_18_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.06373769789934158,-0.0078444117680192,-0.4999999403953552,1.7881393432617188e-07,-0.43626224994659424,-0.007844232954084873,0.009094487360035864,0.09536502168004715,541.3719696604859,23.267401437644168
145,18_18_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9356098175048828,-0.019706903025507927,1.7881393432617188e-07,-0.1999998688697815,-0.9356096386909485,-0.21970677375793457,0.009023504476089723,0.09499212849541652,541.3594695064181,23.267132816623928
150,36_18_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1783894300460815,-1.006264567375183,-0.3999999761581421,0.20000022649765015,-1.5783894062042236,-0.806264340877533,0.009377635175814662,0.09683819068846063,541.4751795940128,23.269619240417597
155,6_20_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.09578141570091248,0.8373472094535828,-0.49999991059303284,-0.4999999403953552,-0.5957813262939453,0.33734726905822754,0.008965591877751259,0.0946868094179504,541.0833933171691,23.261199309519043
160,16_20_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.048844575881958,0.03756902366876602,2.384185791015625e-07,1.7881393432617188e-07,-1.048844337463379,0.03756920248270035,0.00875411728053661,0.09356343987122646,540.7956051702632,23.255012474093906
165,32_20_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.195743203163147,-0.15643413364887238,-0.49999988079071045,-0.2999998927116394,-1.6957430839538574,-0.4564340114593506,0.00912401455723491,0.09551970769027149,541.5970520231741,23.272237795776626
170,4_24_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.1211157888174057,1.0673798322677612,-0.4999999403953552,-0.5999999642372131,-0.6211157441139221,0.4673798680305481,0.008991594732261477,0.09482401980648932,540.6685765398669,23.252281104009278
175,14_24_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.8346224427223206,0.7798371315002441,-0.1999998688697815,-0.4999999403953552,-1.034622311592102,0.2798371911048889,0.008694158018182142,0.09324246896228211,541.5928256508164,23.272146992721073
180,28_24_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1710102558135986,-0.09838054329156876,-0.5,1.7881393432617188e-07,-1.6710102558135986,-0.09838036447763443,0.00906759100139439,0.09522389931836645,541.7515892322358,23.275557764148978
185,2_28_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.1651352345943451,1.0514887571334839,-0.5999999046325684,-0.2999998927116394,-0.7651351690292358,0.7514888644218445,0.00906612831050386,0.09521621873664098,541.5416990045617,23.271048515366935
190,12_28_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.89588862657547,1.0229010581970215,-0.1999998688697815,-0.4999999403953552,-1.0958884954452515,0.5229011178016663,0.008717340299034801,0.09336669801934093,541.6018992667483,23.272341937732616
195,24_28_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1645876169204712,0.208216592669487,-0.3999999761581421,-0.09999984502792358,-1.5645875930786133,0.10821674764156342,0.008962942281295455,0.0946728170136257,541.536381905877,23.27093427230366
200,0_32_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9794561266899109,1.0457810163497925,0.20000022649765015,-0.09999984502792358,-0.7794559001922607,0.9457811713218689,0.009086121197595113,0.09532114769344269,541.3292036944758,23.266482409132582
205,10_32_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9408518075942993,0.9934319853782654,-0.19999992847442627,-0.2999998927116394,-1.1408517360687256,0.693432092666626,0.008845507414819303,0.09405055775921428,541.7344034801342,23.275188580978977
210,20_32_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1236311197280884,0.9873031973838806,-0.3999999761581421,-0.4999999403953552,-1.5236310958862305,0.4873032569885254,0.008913045740767839,0.09440892828947821,541.877161552091,23.27825512258363
215,40_32_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9426687955856323,0.10721306502819061,-0.49999988079071045,-0.1999998688697815,-2.4426686763763428,-0.09278680384159088,0.009732960293901775,0.09865576665305366,542.1612442433841,23.284356212774792
220,8_36_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9617792963981628,0.9400151371955872,-0.1999998688697815,1.7881393432617188e-07,-1.1617791652679443,0.9400153160095215,0.008904776714556632,0.09436512446108802,541.0295305935173,23.260041500253546
225,18_36_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1554192304611206,0.9689232110977173,-0.49999988079071045,-0.2999998927116394,-1.655419111251831,0.6689233183860779,0.008988853821984185,0.09480956608899856,541.8653364299547,23.278001126169634
230,36_36_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9296692609786987,0.16166841983795166,-0.3999999761581421,1.7881393432617188e-07,-2.329669237136841,0.161668598651886,0.009711477524944388,0.09854682909634581,541.3951751057865,23.267900100906967
235,6_40_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.017723560333252,1.173548698425293,-0.19999980926513672,-0.09999990463256836,-1.2177233695983887,1.0735487937927246,0.009093998216015638,0.09536245705735376,541.0867576093386,23.261271624942147
240,16_40_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.2156734466552734,0.9596320986747742,-0.5,-0.09999984502792358,-1.7156734466552734,0.8596322536468506,0.009205241135789913,0.09594394788515799,540.9848883674272,23.259081847042612
245,32_40_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-2.149282932281494,0.9758263230323792,-0.19999980926513672,-0.4999999403953552,-2.349282741546631,0.4758263826370239,0.009668038292437795,0.0983261831479174,541.9380866561222,23.279563712752914
